02,42,17338629
02,42,17338638
02,42,17338641
02,42,17338768
02,42,17338844
02,42,17338858
02,42,17338867
02,42,17338876
02,42,17338980
02,44,20482208
02,44,20482232
02,46,40436513
02,46,40437336
02,46,40438002
02,46,40438008
02,46,40438012
02,46,40438019
02,46,40438020
02,46,40438027
02,46,40438031
02,46,40438032
02,46,40438043
02,46,40438062
02,46,40438073
02,46,40438080
02,46,40438092
02,46,40438142
02,46,40438254
02,48,131088
02,49,595479
02,49,597261
02,49,598601
02,49,598603
02,49,598609
02,49,598610
02,49,598611
02,49,598612
02,49,598613
02,49,598614
02,49,598617
02,49,598619
02,49,598620
02,49,598633
02,49,598647
02,49,598648
02,49,598667
02,49,598672
02,49,598678
02,49,598682
02,49,598688
02,49,598689
02,49,598704
02,49,598723
02,49,598731
02,49,598738
02,49,598745
02,49,598768
02,49,598773
02,49,598786
02,49,598798
02,49,598816
02,49,598839
02,49,598879
02,49,598887
02,49,598910
02,49,598911
02,49,598937
02,49,598941
02,49,599101
02,49,599171
02,74,454556
02,74,454557
02,74,454558
02,74,454560
02,74,454562
02,74,454563
02,74,454565
02,74,454566
02,74,454568
02,74,454569
02,74,454571
02,74,454575
02,74,454576
02,74,454578
02,76,315266
02,76,315276
02,76,315357
02,76,315366
02,76,315367
02,76,315382
02,76,315392
02,76,315403
02,76,315405
02,76,315415
02,76,315426
02,76,315430
02,76,315446
02,76,315448
02,78,169529
02,78,169678
02,78,169681
02,78,169686
02,78,169688
02,78,169715
02,78,169725
02,78,169732
02,78,169748
02,78,169753
02,78,169773
02,83,2056058
02,83,2056757
02,83,2057044
02,83,2057048
02,83,2057334
02,83,2057408
02,83,2057421
02,83,2057445
02,83,2057751
02,83,2057807
02,83,2057808
02,83,2057809
02,83,2057812
02,83,2057813
02,83,2057814
02,83,2057817
02,83,2057818
02,83,2057819
02,83,2057821
02,83,2057822
02,83,2057823
02,83,2057824
02,83,2057825
02,83,2057826
02,83,2057828
02,83,2057829
02,83,2057830
02,83,2057832
02,83,2057833
02,83,2057834
02,83,2057835
02,83,2057836
02,83,2057838
02,83,2057840
02,83,2057841
02,83,2057843
02,83,2057844
02,83,2057845
02,83,2057846
02,83,2057847
02,83,2057848
02,83,2057849
02,83,2057851
02,83,2057852
02,83,2057853
02,83,2057855
02,83,2057856
02,83,2057858
02,83,2057864
02,83,2057865
02,83,2057867
02,83,2057868
02,83,2057869
02,83,2057875
02,83,2057877
02,83,2057879
02,83,2057880
02,83,2057885
02,83,2057887
02,83,2057888
02,83,2057889
02,83,2057891
02,83,2057893
02,83,2057895
02,83,2057898
02,83,2057899
02,83,2057905
02,83,2057915
02,83,2057916
02,83,2057917
02,83,2057919
02,83,2057920
02,83,2057921
02,83,2057922
02,83,2057924
02,83,2057925
02,83,2057926
02,83,2057928
02,83,2057929
02,83,2057930
02,83,2057936
02,83,2057938
02,83,2057939
02,83,2057940
02,83,2057941
02,83,2057942
02,83,2057944
02,83,2057945
02,83,2057946
02,83,2057947
02,83,2057948
02,83,2057949
02,83,2057967
02,83,2057973
02,83,2057974
02,83,2057977
02,83,2057983
02,83,2057985
02,83,2057987
02,83,2057992
02,83,2058002
02,83,2058005
02,84,1041217
02,84,1045216
02,84,1045680
02,84,1045871
02,84,1046262
02,84,1046493
02,84,1046682
02,84,1048356
02,84,1052002
02,84,1052114
02,84,1053970
02,84,1057815
02,84,1059686
02,84,1059820
02,84,1062824
02,84,1063367
02,84,1063435
02,84,1063580
02,84,1063635
02,84,1064470
02,84,1064642
02,84,1064650
02,84,1065780
02,84,1066827
02,84,1068888
02,84,1071398
02,84,1071891
02,84,1072455
02,84,1074246
02,84,1075477
02,84,1075478
02,84,1077243
02,84,1077962
02,84,1078175
02,84,1078507
02,84,1078609
02,84,1079264
02,84,1079469
02,84,1079978
02,84,1079989
02,84,1080209
02,84,1080532
02,84,1080546
02,84,1080753
02,84,1081264
02,84,1081365
02,84,1081482
02,84,1081620
02,84,1081776
02,84,1081892
02,84,1082140
02,84,1082301
02,84,1082544
02,84,1082780
02,84,1084122
02,84,1084333
02,84,1084544
02,84,1084584
02,84,1084606
02,84,1085102
02,84,1085269
02,84,1085760
02,84,1085930
02,84,1086073
02,84,1086207
02,84,1086225
02,84,1086905
02,84,1087373
02,84,1087513
02,84,1088262
02,84,1088315
02,84,1089365
02,84,1089926
02,84,1090246
02,84,1090651
02,84,1090692
02,84,1091332
02,84,1091905
02,84,1092189
02,84,1092426
02,84,1092695
02,84,1092831
02,84,1092983
02,84,1093023
02,84,1093413
02,84,1093497
02,84,1093512
02,84,1093821
02,84,1093862
02,84,1093906
02,84,1093973
02,84,1094047
02,84,1094055
02,84,1094079
02,84,1094168
02,84,1094354
02,84,1094506
02,84,1094851
02,84,1095050
02,84,1095157
02,84,1095270
02,84,1095378
02,84,1095457
02,84,1095490
02,84,1095508
02,84,1095663
02,84,1095908
02,84,1096043
02,84,1096156
02,84,1096225
02,84,1096238
02,84,1096242
02,84,1096595
02,84,1096818
02,84,1096879
02,84,1097245
02,84,1097432
02,84,1097462
02,84,1097475
02,84,1097599
02,84,1097696
02,84,1097818
02,84,1098143
02,84,1098461
02,84,1098484
02,84,1098496
02,84,1098525
02,84,1098634
02,84,1098769
02,84,1099183
02,84,1099251
02,84,1099260
02,84,1099295
02,84,1099501
02,84,1099712
02,84,1099916
02,84,1100001
02,84,1100020
02,84,1100300
02,84,1100609
02,84,1100768
02,84,1100832
02,84,1100845
02,84,1101085
02,84,1101100
02,84,1101234
02,84,1101250
02,84,1101516
02,84,1101580
02,84,1101602
02,84,1101631
02,84,1101674
02,84,1101765
02,84,1101824
02,84,1101894
02,84,1101943
02,84,1102107
02,84,1102110
02,84,1102149
02,84,1102405
02,84,1102420
02,84,1102550
02,84,1102582
02,84,1102589
02,84,1102642
02,84,1102652
02,84,1102697
02,84,1102787
02,84,1102813
02,84,1102817
02,84,1102855
02,84,1103018
02,84,1103019
02,84,1103031
02,84,1103133
02,84,1103143
02,84,1103203
02,84,1103224
02,84,1103257
02,84,1103318
02,84,1103343
02,84,1103461
02,84,1103591
02,84,1103614
02,84,1103661
02,84,1103712
02,84,1103826
02,84,1103916
02,84,1103927
02,84,1103959
02,84,1103965
02,84,1103993
02,84,1103997
02,84,1104001
02,84,1104013
02,84,1104027
02,84,1104038
02,84,1104069
02,84,1104081
02,84,1104107
02,84,1104158
02,84,1104282
02,84,1104287
02,84,1104292
02,84,1104316
02,84,1104339
02,84,1104364
02,84,1104401
02,84,1104423
02,84,1104464
02,84,1104472
02,84,1104530
02,84,1104532
02,84,1104541
02,84,1104554
02,84,1104587
02,84,1104627
02,84,1104642
02,84,1104646
02,84,1104654
02,84,1104661
02,84,1104668
02,84,1104719
02,84,1104728
02,84,1104729
02,84,1104787
02,84,1104799
02,84,1104808
02,84,1104813
02,84,1104844
02,84,1104927
02,84,1104985
02,84,1105010
02,84,1105037
02,84,1105110
02,84,1105199
02,84,1105210
02,84,1105231
02,84,1105263
02,84,1105284
02,84,1105285
02,84,1105296
02,84,1105314
02,84,1105327
02,84,1105333
02,84,1105445
02,84,1105458
02,84,1105483
02,84,1105494
02,84,1105553
02,84,1105556
02,84,1105570
02,84,1105621
02,84,1105654
02,84,1105692
02,84,1105707
02,84,1105718
02,84,1105719
02,84,1105725
02,84,1105735
02,84,1105830
02,84,1105877
02,84,1105893
02,84,1105913
02,84,1105956
02,84,1105967
02,84,1105969
02,84,1105980
02,84,1106019
02,84,1106058
02,84,1106074
02,84,1106076
02,84,1106088
02,84,1106089
02,84,1106128
02,84,1106161
02,84,1106186
02,84,1106203
02,84,1106262
02,84,1106290
02,84,1106306
02,84,1106314
02,84,1106560
02,84,1106592
02,84,1106625
02,84,1106878
02,84,1106886
02,84,1106919
02,84,1106946
02,84,1106950
02,84,1107032
02,84,1107060
02,84,1107081
02,84,1107107
02,84,1107156
02,84,1107222
02,84,1107227
02,84,1107233
02,84,1107235
02,84,1107261
02,84,1107306
02,84,1107385
02,84,1107459
02,84,1107475
02,84,1107505
02,84,1107511
02,84,1107532
02,84,1107555
02,84,1107742
02,84,1107777
02,84,1107786
02,84,1107911
02,84,1107925
02,84,1107941
02,84,1107962
02,84,1108000
02,84,1108065
02,84,1108066
02,84,1108119
02,84,1108166
02,84,1108247
02,84,1108275
02,84,1108294
02,84,1108362
02,84,1108408
02,84,1108414
02,84,1108435
02,84,1108472
02,84,1108476
02,84,1108480
02,84,1108526
02,84,1108564
02,84,1108572
02,84,1108585
02,84,1108613
02,84,1108655
02,84,1108673
02,84,1108674
02,84,1108697
02,84,1108723
02,84,1108724
02,84,1108751
02,84,1108757
02,84,1108805
02,84,1108816
02,84,1108823
02,84,1108849
02,84,1108859
02,84,1108862
02,84,1108874
02,84,1108888
02,84,1108960
02,84,1108975
02,84,1108976
02,84,1108986
02,84,1109000
02,84,1109007
02,84,1109028
02,84,1109099
02,84,1109117
02,84,1109139
02,84,1109185
02,84,1109186
02,84,1109197
02,84,1109201
02,84,1109211
02,84,1109214
02,84,1109219
02,84,1109225
02,84,1109231
02,84,1109232
02,84,1109235
02,84,1109237
02,84,1109239
02,84,1109240
02,84,1109242
02,84,1109254
02,84,1109256
02,84,1109257
02,84,1109261
02,84,1109263
02,84,1109264
02,84,1109270
02,84,1109271
02,84,1109276
02,84,1109287
02,84,1109290
02,84,1109297
02,84,1109302
02,84,1109305
02,84,1109306
02,84,1109317
02,84,1109318
02,84,1109319
02,84,1109320
02,84,1109321
02,84,1109322
02,84,1109323
02,84,1109329
02,84,1109335
02,84,1109343
02,84,1109347
02,84,1109349
02,84,1109354
02,84,1109355
02,84,1109357
02,84,1109358
02,84,1109374
02,84,1109376
02,84,1109377
02,84,1109378
02,84,1109385
02,84,1109386
02,84,1109388
02,84,1109389
02,84,1109395
02,84,1109396
02,84,1109397
02,84,1109442
02,84,1109447
02,84,1109456
02,84,1109467
02,84,1109468
02,84,1109474
02,84,1109490
02,84,1109492
02,84,1109493
02,84,1109511
02,84,1109515
02,84,1109516
02,84,1109518
02,84,1109550
02,84,1109553
02,84,1109557
02,84,1109562
02,84,1109564
02,84,1109570
02,84,1109574
02,84,1109578
02,84,1109580
02,84,1109589
02,84,1109591
02,84,1109599
02,84,1109603
02,84,1109609
02,84,1109610
02,84,1109615
02,84,1109626
02,84,1109627
02,84,1109628
02,84,1109630
02,84,1109635
02,84,1109638
02,84,1109639
02,84,1109645
02,84,1109648
02,84,1109655
02,84,1109657
02,84,1109661
02,84,1109663
02,84,1109667
02,84,1109682
02,84,1109691
02,84,1109692
02,84,1109693
02,84,1109694
02,84,1109695
02,84,1109705
02,84,1109714
02,84,1109721
02,84,1109725
02,84,1109727
02,84,1109734
02,84,1109735
02,84,1109741
02,84,1109742
02,84,1109744
02,84,1109749
02,84,1109755
02,84,1109765
02,84,1109770
02,84,1109774
02,84,1109775
02,84,1109776
02,84,1109781
02,84,1109793
02,84,1109795
02,84,1109800
02,84,1109806
02,84,1109814
02,84,1109817
02,84,1109824
02,84,1109826
02,84,1109828
02,84,1109842
02,84,1109847
02,84,1109855
02,84,1109868
02,84,1109879
02,84,1109883
02,84,1109888
02,84,1109893
02,84,1109896
02,84,1109907
02,84,1109917
02,84,1109919
02,84,1109922
02,84,1109926
02,84,1109928
02,84,1109943
02,84,1109944
02,84,1109951
02,84,1109955
02,84,1109962
02,84,1109963
02,84,1109970
02,84,1109972
02,84,1109974
02,84,1109979
02,84,1109982
02,84,1109983
02,84,1109985
02,84,1109986
02,84,1109987
02,84,1109990
02,84,1109994
02,84,1109998
02,84,1110000
02,84,1110017
02,84,1110018
02,84,1110020
02,84,1110028
02,84,1110030
02,84,1110034
02,84,1110043
02,84,1110047
02,84,1110049
02,84,1110051
02,84,1110052
02,84,1110059
02,84,1110061
02,84,1110066
02,84,1110068
02,84,1110069
02,84,1110072
02,84,1110073
02,84,1110077
02,84,1110080
02,84,1110088
02,84,1110089
02,84,1110090
02,84,1110093
02,84,1110096
02,84,1110100
02,84,1110101
02,84,1110106
02,84,1110109
02,84,1110110
02,84,1110113
02,84,1110117
02,84,1110122
02,84,1110127
02,84,1110128
02,84,1110131
02,84,1110133
02,84,1110138
02,84,1110139
02,84,1110140
02,84,1110142
02,84,1110144
02,84,1110149
02,84,1110152
02,84,1110154
02,84,1110157
02,84,1110161
02,84,1110163
02,84,1110165
02,84,1110174
02,84,1110179
02,84,1110180
02,84,1110182
02,84,1110186
02,84,1110201
02,84,1110204
02,84,1110206
02,84,1110215
02,84,1110220
02,84,1110224
02,84,1110237
02,84,1110239
02,84,1110240
02,84,1110243
02,84,1110258
02,84,1110266
02,84,1110275
02,84,1110284
02,84,1110286
02,84,1110290
02,84,1110304
02,84,1110316
02,84,1110322
02,84,1110325
02,84,1110333
02,84,1110337
02,84,1110338
02,84,1110340
02,84,1110342
02,84,1110343
02,84,1110344
02,84,1110346
02,84,1110366
02,84,1110370
02,84,1110373
02,84,1110376
02,84,1110383
02,84,1110390
02,84,1110394
02,84,1110395
02,84,1110402
02,84,1110406
02,84,1110409
02,84,1110410
02,84,1110412
02,84,1110417
02,84,1110422
02,84,1110427
02,84,1110428
02,84,1110429
02,84,1110430
02,84,1110436
02,84,1110439
02,84,1110440
02,84,1110444
02,84,1110445
02,84,1110446
02,84,1110450
02,84,1110451
02,84,1110453
02,84,1110457
02,84,1110459
02,84,1110460
02,84,1110466
02,84,1110476
02,84,1110482
02,84,1110492
02,84,1110494
02,84,1110499
02,84,1110506
02,84,1110509
02,84,1110522
02,84,1110526
02,84,1110528
02,84,1110530
02,84,1110545
02,84,1110546
02,84,1110547
02,84,1110552
02,84,1110554
02,84,1110560
02,84,1110562
02,84,1110569
02,84,1110576
02,84,1110578
02,84,1110586
02,84,1110588
02,84,1110600
02,84,1110608
02,84,1110631
02,84,1110633
02,84,1110647
02,84,1110654
02,84,1110659
02,84,1110661
02,84,1110662
02,84,1110665
02,84,1110669
02,84,1110672
02,84,1110693
02,84,1110702
02,84,1110706
02,84,1110708
02,84,1110718
02,84,1110722
02,84,1110723
02,84,1110726
02,84,1110728
02,84,1110737
02,84,1110760
02,84,1110763
02,84,1110765
02,84,1110766
02,84,1110773
02,84,1110805
02,84,1110807
02,84,1110812
02,84,1110815
02,84,1110816
02,84,1110821
02,84,1110824
02,84,1110825
02,84,1110828
02,84,1110833
02,84,1110847
02,84,1110849
02,84,1110852
02,84,1110858
02,84,1110861
02,84,1110863
02,84,1110875
02,84,1110885
02,84,1110886
02,84,1110905
02,84,1110908
02,84,1110909
02,84,1110915
02,84,1110922
02,84,1110927
02,84,1110930
02,84,1110937
02,84,1110941
02,84,1110943
02,84,1110947
02,84,1110966
02,84,1110969
02,84,1110970
02,84,1110975
02,84,1110979
02,84,1110981
02,84,1110986
02,84,1110988
02,84,1110993
02,84,1110994
02,84,1110996
02,84,1111002
02,84,1111011
02,84,1111022
02,84,1111026
02,84,1111029
02,84,1111030
02,84,1111038
02,84,1111040
02,84,1111041
02,84,1111046
02,84,1111050
02,84,1111051
02,84,1111054
02,84,1111062
02,84,1111066
02,84,1111069
02,84,1111073
02,84,1111081
02,84,1111090
02,84,1111094
02,84,1111097
02,84,1111098
02,84,1111101
02,84,1111102
02,84,1111103
02,84,1111108
02,84,1111112
02,84,1111124
02,84,1111133
02,84,1111134
02,84,1111135
02,84,1111146
02,84,1111149
02,84,1111171
02,84,1111172
02,84,1111181
02,84,1111185
02,84,1111190
02,84,1111191
02,84,1111215
02,84,1111217
02,84,1111223
02,84,1111224
02,84,1111229
02,84,1111231
02,84,1111238
02,84,1111243
02,84,1111252
02,84,1111256
02,84,1111259
02,84,1111260
02,84,1111262
02,84,1111270
02,84,1111277
02,84,1111280
02,84,1111286
02,84,1111290
02,84,1111296
02,84,1111298
02,84,1111299
02,84,1111315
02,84,1111320
02,84,1111336
02,84,1111337
02,84,1111338
02,84,1111341
02,84,1111347
02,84,1111352
02,84,1111356
02,84,1111374
02,84,1111378
02,84,1111380
02,84,1111382
02,84,1111384
02,84,1111389
02,84,1111396
02,84,1111403
02,84,1111404
02,84,1111406
02,84,1111417
02,84,1111422
02,84,1111426
02,84,1111427
02,84,1111428
02,84,1111429
02,84,1111431
02,84,1111433
02,84,1111435
02,84,1111436
02,84,1111437
02,84,1111442
02,84,1111449
02,84,1111456
02,84,1111461
02,84,1111463
02,84,1111469
02,84,1111470
02,84,1111471
02,84,1111472
02,84,1111484
02,84,1111486
02,84,1111487
02,84,1111494
02,84,1111528
02,84,1111529
02,84,1111530
02,84,1111559
02,84,1111563
02,84,1111564
02,84,1111573
02,84,1111574
02,84,1111576
02,84,1111579
02,84,1111584
02,84,1111589
02,84,1111593
02,84,1111607
02,84,1111608
02,84,1111613
02,84,1111614
02,84,1111617
02,84,1111622
02,84,1111623
02,84,1111625
02,84,1111627
02,84,1111631
02,84,1111638
02,84,1111639
02,84,1111645
02,84,1111646
02,84,1111654
02,84,1111660
02,84,1111662
02,84,1111664
02,84,1111667
02,84,1111668
02,84,1111670
02,84,1111672
02,84,1111677
02,84,1111680
02,84,1111687
02,84,1111692
02,84,1111702
02,84,1111706
02,84,1111712
02,84,1111724
02,84,1111734
02,84,1111738
02,84,1111746
02,84,1111747
02,84,1111755
02,84,1111758
02,84,1111764
02,84,1111770
02,84,1111773
02,84,1111777
02,84,1111778
02,84,1111780
02,84,1111781
02,84,1111783
02,84,1111788
02,84,1111796
02,84,1111797
02,84,1111809
02,84,1111813
02,84,1111825
02,84,1111836
02,84,1111839
02,84,1111841
02,84,1111846
02,84,1111860
02,84,1111869
02,84,1111876
02,84,1111881
02,84,1111886
02,84,1111894
02,84,1111898
02,84,1111900
02,84,1111909
02,84,1111910
02,84,1111912
02,84,1111915
02,84,1111918
02,84,1111923
02,84,1111926
02,84,1111934
02,84,1111939
02,84,1111941
02,84,1111945
02,84,1111948
02,84,1111949
02,84,1111953
02,84,1111954
02,84,1111960
02,84,1111962
02,84,1111964
02,84,1111965
02,84,1111966
02,84,1111974
02,84,1111977
02,84,1111985
02,84,1111989
02,84,1111993
02,84,1112001
02,84,1112016
02,84,1112020
02,84,1112026
02,84,1112039
02,84,1112049
02,84,1112059
02,84,1112062
02,84,1112064
02,84,1112067
02,84,1112069
02,84,1112072
02,84,1112087
02,84,1112088
02,84,1112089
02,84,1112094
02,84,1112096
02,84,1112097
02,84,1112100
02,84,1112102
02,84,1112107
02,84,1112111
02,84,1112133
02,84,1112143
02,84,1112144
02,84,1112149
02,84,1112160
02,84,1112173
02,84,1112176
02,84,1112177
02,84,1112181
02,84,1112182
02,84,1112183
02,84,1112184
02,84,1112187
02,84,1112191
02,84,1112197
02,84,1112209
02,84,1112212
02,84,1112214
02,84,1112216
02,84,1112218
02,84,1112223
02,84,1112246
02,84,1112251
02,84,1112263
02,84,1112288
02,84,1112293
02,84,1112294
02,84,1112295
02,84,1112298
02,84,1112306
02,84,1112313
02,84,1112317
02,84,1112323
02,84,1112325
02,84,1112392
02,84,1112402
02,84,1112412
02,84,1112427
02,84,1112435
02,84,1112449
02,84,1112462
02,84,1112484
02,84,1112485
02,84,1112489
02,84,1112500
02,84,1112504
02,84,1112506
02,84,1112507
02,84,1112509
02,84,1112537
02,84,1112552
02,84,1112591
02,84,1112601
02,84,1112602
02,84,1112636
02,84,1112656
02,84,1112672
02,84,1112673
02,84,1112681
02,84,1112686
02,84,1112698
02,84,1112699
02,84,1112712
02,84,1112728
02,84,1112729
02,84,1112732
02,84,1112742
02,84,1112748
02,84,1112753
02,84,1112761
02,84,1112783
02,84,1112787
02,84,1112788
02,84,1112799
02,84,1112804
02,84,1112808
02,84,1112823
02,84,1112826
02,84,1112837
02,84,1112842
02,84,1112850
02,84,1112851
02,84,1112852
02,84,1112863
02,84,1112868
02,84,1112879
02,84,1112884
02,84,1112889
02,84,1112890
02,84,1112894
02,84,1112902
02,84,1112904
02,84,1112920
02,84,1112924
02,84,1112928
02,84,1112934
02,84,1112948
02,84,1112960
02,84,1112962
02,84,1112970
02,84,1112978
02,84,1112987
02,84,1112996
02,84,1113004
02,84,1113005
02,84,1113012
02,84,1113019
02,84,1113037
02,84,1113045
02,84,1113103
02,84,1113105
02,84,1113110
02,84,1113118
02,84,1113121
02,84,1113146
02,84,1113149
02,84,1113157
02,84,1113174
02,84,1113178
02,84,1113184
02,84,1113204
02,84,1113205
02,84,1113216
02,84,1113219
02,84,1113226
02,84,1113228
02,84,1113233
02,84,1113243
02,84,1113245
02,84,1113255
02,84,1113263
02,84,1113266
02,84,1113271
02,86,77373
02,86,77606
02,86,77683
02,86,77687
02,86,77691
02,86,77702
02,86,77713
02,86,77755
02,86,77758
02,86,77768
02,86,77779
02,86,77787
02,86,77790
02,86,77815
02,86,77853
02,86,77883
02,86,77902
02,86,77919
02,87,121526
02,87,121536
02,87,121550
02,87,121556
02,87,121567
02,87,121584
02,87,121588
02,87,121626
02,87,121637
02,87,121683
02,87,121705
02,87,121760
02,88,192337
02,88,192555
02,88,192559
02,88,192560
02,88,192563
02,88,192566
02,88,192573
02,88,192574
02,88,192575
02,88,192576
02,88,192585
02,88,192591
02,88,192618
02,88,192635
02,88,192660
02,88,192734
02,88,192774
02,92,1327654
02,92,1329648
02,92,1329692
02,92,1330166
02,92,1330445
02,92,1330553
02,92,1330834
02,92,1331105
02,92,1331787
02,92,1332071
02,92,1332367
02,92,1332423
02,92,1332970
02,92,1333052
02,92,1333297
02,92,1333324
02,92,1333489
02,92,1333579
02,92,1333620
02,92,1333707
02,92,1333775
02,92,1333776
02,92,1333794
02,92,1333928
02,92,1333941
02,92,1333953
02,92,1333954
02,92,1333963
02,92,1334005
02,92,1334007
02,92,1334012
02,92,1334030
02,92,1334052
02,92,1334058
02,92,1334105
02,92,1334107
02,92,1334112
02,92,1334138
02,92,1334147
02,92,1334162
02,92,1334203
02,92,1334275
02,92,1334279
02,92,1334365
02,92,1334382
02,92,1334390
02,92,1334402
02,92,1334406
02,92,1334407
02,92,1334417
02,92,1334418
02,92,1334419
02,92,1334427
02,92,1334428
02,92,1334431
02,92,1334433
02,92,1334438
02,92,1334440
02,92,1334446
02,92,1334447
02,92,1334452
02,92,1334453
02,92,1334456
02,92,1334465
02,92,1334475
02,92,1334481
02,92,1334482
02,92,1334483
02,92,1334485
02,92,1334492
02,92,1334494
02,92,1334504
02,92,1334505
02,92,1334506
02,92,1334508
02,92,1334511
02,92,1334513
02,92,1334516
02,92,1334519
02,92,1334521
02,92,1334526
02,92,1334527
02,92,1334529
02,92,1334531
02,92,1334535
02,92,1334538
02,92,1334545
02,92,1334552
02,92,1334553
02,92,1334556
02,92,1334557
02,92,1334558
02,92,1334560
02,92,1334568
02,92,1334573
02,92,1334576
02,92,1334587
02,92,1334595
02,92,1334598
02,92,1334599
02,92,1334600
02,92,1334603
02,92,1334604
02,92,1334605
02,92,1334609
02,92,1334612
02,92,1334617
02,92,1334618
02,92,1334619
02,92,1334621
02,92,1334625
02,92,1334626
02,92,1334636
02,92,1334640
02,92,1334641
02,92,1334645
02,92,1334647
02,92,1334659
02,92,1334661
02,92,1334665
02,92,1334671
02,92,1334681
02,92,1334683
02,92,1334684
02,92,1334689
02,92,1334691
02,92,1334700
02,92,1334706
02,92,1334716
02,92,1334717
02,92,1334719
02,92,1334724
02,92,1334727
02,92,1334728
02,92,1334729
02,92,1334730
02,92,1334731
02,92,1334741
02,92,1334743
02,92,1334745
02,92,1334747
02,92,1334753
02,92,1334757
02,92,1334765
02,92,1334773
02,92,1334780
02,92,1334785
02,92,1334794
02,92,1334796
02,92,1334797
02,92,1334798
02,92,1334799
02,92,1334804
02,92,1334817
02,92,1334823
02,92,1334826
02,92,1334830
02,92,1334833
02,92,1334834
02,92,1334856
02,92,1334860
02,93,71425
02,93,71478
02,93,71506
02,93,71519
02,93,71523
02,93,71614
02,94,43781
02,94,43846
02,98,125207
02,98,127721
02,98,127751
02,98,127754
02,98,127813
02,98,127852
02,98,127891
02,98,127893
02,98,127896
02,98,127904
02,98,127909
02,98,127947
02,98,127954
02,98,127976
02,98,127984
02,98,127993
02,98,128021
02,98,128083
02,98,128090
02,98,128091
02,98,128093
06,06,8844
06,06,12861
06,06,12893
